Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
1,gonzaga,36.48,126.4,89.9,73.8,0.022,11.35,108.1,96.8,6.21,2021,1211.0,1211.0,91.32,36.48000000000001,126.40000000000005,89.90000000000003,73.79999999999997,0.022000000000000006,11.349999999999998,108.09999999999995,96.8,6.209999999999999,33.76,61.56,7.28,19.92,16.52,22.68,8.24,27.2,18.0,12.12,8.2,2.96,3.72,1311.24,69.2,7.759600000000002,106.10000000000002,98.35999999999999,67.808,0.016160000000000004,9.553199999999999,107.41199999999998,97.85199999999998,7.183600000000001,25.64,61.32,6.96,21.32,10.96,15.56,7.28,20.92,11.24,14.28,6.08,3.0,4.52
2,baylor,33.87,125.0,91.1,67.4,0.046,13.25,108.7,95.5,-2.83,2021,1124.0,1124.0,85.42857142857143,33.87,125.0,91.09999999999997,67.40000000000002,0.04600000000000001,13.25,108.70000000000002,95.5,-2.829999999999999,31.285714285714285,61.95238095238095,10.714285714285714,24.571428571428573,12.142857142857142,17.285714285714285,10.952380952380953,22.571428571428573,17.285714285714285,12.952380952380953,9.333333333333334,3.857142857142857,3.9523809523809526,1301.0,66.57142857142857,8.299047619047618,106.0428571428571,97.74761904761905,68.7904761904762,-0.009238095238095236,11.343809523809526,108.0952380952381,96.75238095238096,5.195714285714287,24.142857142857142,55.61904761904762,6.809523809523809,19.714285714285715,11.476190476190476,16.952380952380953,9.19047619047619,19.19047619047619,12.714285714285714,16.904761904761905,6.714285714285714,3.5238095238095237,4.380952380952381
3,michigan,29.67,117.6,87.9,66.6,0.006999999999999999,16.44,111.7,95.3,2.51,2021,1276.0,1276.0,79.45,29.670000000000005,117.59999999999995,87.90000000000003,66.6,0.007000000000000004,16.44,111.70000000000002,95.29999999999997,2.509999999999999,29.25,58.05,8.0,19.9,12.95,16.4,8.15,27.9,16.0,10.85,4.6,4.55,5.2,1306.25,64.0,14.127999999999997,110.175,96.03999999999999,67.64000000000001,-0.0205,14.621500000000003,110.10499999999999,95.47,3.024,23.25,60.7,6.65,20.55,10.85,14.45,7.25,19.8,9.5,9.65,4.65,2.55,5.1
4,illinois,29.06,118.0,88.9,70.5,0.022,18.17,112.3,94.1,10.44,2021,1228.0,1228.0,83.04347826086956,29.059999999999985,118.0,88.90000000000005,70.5,0.022000000000000006,18.170000000000012,112.3,94.09999999999997,10.44,29.73913043478261,58.65217391304348,6.913043478260869,18.26086956521739,16.652173913043477,23.652173913043477,9.608695652173912,29.82608695652174,16.652173913043477,13.173913043478262,5.782608695652174,3.0869565217391304,6.869565217391305,1300.304347826087,66.08695652173913,14.244782608695653,110.20869565217389,95.9782608695652,68.19565217391305,-0.033304347826086954,15.736521739130433,110.59565217391305,94.8608695652174,1.6160869565217395,24.26086956521739,61.34782608695652,6.391304347826087,20.565217391304348,11.173913043478262,16.782608695652176,6.521739130434782,20.47826086956522,10.782608695652174,11.26086956521739,6.956521739130435,3.5217391304347827,8.130434782608695
5,houston,28.75,118.3,89.6,64.4,0.018000000000000002,9.21,105.7,96.5,2.11,2021,1222.0,1222.0,77.56521739130434,28.75,118.30000000000003,89.59999999999997,64.40000000000002,0.018000000000000013,9.210000000000006,105.7,96.5,2.11,27.17391304347826,61.17391304347826,9.391304347826088,25.82608695652174,13.826086956521738,18.304347826086957,13.08695652173913,25.434782608695652,14.130434782608695,10.130434782608695,8.0,4.695652173913044,5.217391304347826,1338.0,56.56521739130435,6.107826086956522,103.71304347826086,97.60000000000001,68.4695652173913,0.0034782608695652162,8.178260869565216,105.31304347826087,97.13913043478259,2.3530434782608696,18.91304347826087,51.391304347826086,5.0,18.956521739130434,13.73913043478261,21.608695652173914,7.782608695652174,19.391304347826086,9.608695652173912,14.08695652173913,4.782608695652174,2.5217391304347827,4.608695652173913
6,usc,27.58,115.7,88.1,67.0,0.001,16.27,111.1,94.8,6.28,2021,1425.0,1425.0,78.5,27.579999999999995,115.69999999999999,88.09999999999997,67.0,0.0010000000000000007,16.269999999999996,111.09999999999995,94.79999999999997,6.28,28.5,58.68181818181818,6.5,18.045454545454547,15.0,23.181818181818183,10.727272727272727,27.181818181818183,14.863636363636363,12.454545454545455,4.863636363636363,5.5,3.227272727272727,1340.8181818181818,63.31818181818182,11.280454545454546,107.87727272727275,96.60909090909094,68.03636363636363,0.0015909090909090916,12.374545454545455,108.89545454545456,96.50909090909092,3.668181818181819,23.272727272727273,60.63636363636363,6.681818181818182,21.727272727272727,10.090909090909092,14.681818181818182,8.409090909090908,20.181818181818183,11.636363636363637,11.409090909090908,5.681818181818182,2.6818181818181817,4.2272727272727275
7,iowa,26.87,123.5,96.7,69.9,-0.027000000000000003,16.41,110.4,94.0,-4.9,2021,1234.0,1234.0,86.85714285714286,26.869999999999997,123.5,96.70000000000003,69.90000000000002,-0.027000000000000014,16.410000000000007,110.40000000000005,94.0,-4.900000000000001,30.857142857142858,62.38095238095238,10.380952380952381,25.571428571428573,14.761904761904763,20.666666666666668,9.80952380952381,28.714285714285715,20.904761904761905,9.095238095238095,5.809523809523809,5.095238095238095,3.7142857142857144,1338.095238095238,67.0,9.964761904761904,106.32857142857141,96.35714285714285,67.86190476190474,-0.022714285714285715,13.632380952380954,109.65238095238094,96.00952380952383,0.7585714285714288,25.333333333333332,64.33333333333333,8.571428571428571,26.047619047619047,7.761904761904762,11.80952380952381,10.19047619047619,22.333333333333332,15.0,11.761904761904763,5.142857142857143,2.8095238095238093,4.714285714285714
8,colorado,25.1,116.3,91.2,66.1,-0.025,15.43,110.3,94.9,3.82,2021,1160.0,1160.0,75.81818181818181,25.10000000000001,116.30000000000001,91.20000000000003,66.09999999999998,-0.02500000000000001,15.430000000000005,110.3,94.90000000000003,3.8199999999999985,26.5,56.72727272727273,7.818181818181818,19.636363636363637,15.0,17.863636363636363,7.681818181818182,24.40909090909091,14.181818181818182,9.681818181818182,5.5,3.0454545454545454,5.045454545454546,1326.7272727272727,60.31818181818182,11.974545454545455,108.17272727272726,96.18636363636364,67.39090909090909,-0.0039090909090909115,12.694999999999999,109.1909090909091,96.4909090909091,3.6527272727272733,22.227272727272727,54.90909090909091,5.954545454545454,18.818181818181817,9.909090909090908,14.0,7.045454545454546,20.318181818181817,10.318181818181818,13.181818181818182,4.2272727272727275,2.9545454545454546,5.5
9,alabama,25.09,112.9,87.8,73.3,0.02,14.8,110.1,95.3,9.45,2021,1104.0,1104.0,83.5,25.089999999999993,112.90000000000005,87.79999999999997,73.29999999999997,0.020000000000000007,14.800000000000006,110.09999999999995,95.3,9.449999999999996,29.25,65.375,11.375,31.208333333333332,13.625,18.666666666666668,11.0,26.708333333333332,15.291666666666666,13.416666666666666,8.416666666666666,4.708333333333333,4.833333333333333,1265.2916666666667,69.125,12.553333333333335,109.34583333333332,96.80416666666667,68.67916666666666,-0.030083333333333337,11.83083333333333,107.97500000000002,96.13750000000003,2.737916666666667,24.583333333333332,62.708333333333336,6.208333333333333,21.875,13.75,19.625,10.166666666666666,23.625,10.75,14.791666666666666,7.875,4.541666666666667,4.791666666666667
10,loyola chicago,24.32,111.3,87.0,63.7,-0.024,6.27,105.6,99.4,4.81,2021,1260.0,1260.0,71.42857142857143,24.319999999999997,111.29999999999998,87.0,63.700000000000024,-0.024000000000000004,6.269999999999998,105.59999999999995,99.40000000000002,4.8100000000000005,26.476190476190474,51.476190476190474,6.666666666666667,18.476190476190474,11.80952380952381,15.80952380952381,5.9523809523809526,23.61904761904762,15.714285714285714,10.476190476190476,7.666666666666667,2.3333333333333335,4.857142857142857,1263.7619047619048,52.714285714285715,0.6752380952380954,102.69523809523807,102.01428571428572,66.60952380952382,0.007952380952380952,5.508095238095239,104.90476190476193,99.4047619047619,1.2400000000000007,20.38095238095238,50.523809523809526,5.428571428571429,17.523809523809526,6.523809523809524,9.571428571428571,5.857142857142857,19.714285714285715,9.238095238095237,13.523809523809524,4.619047619047619,2.6666666666666665,5.523809523809524
