Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,WScore,AdjEM_x,AdjO_x,AdjD_x,AdjT_x,Luck_x,SOS_AdjEM_x,SOS_OppO_x,SOS_OppD_x,NCSOS_AdjEM_x,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LTeamID,LScore,AdjEM_y,AdjO_y,AdjD_y,AdjT_y,Luck_y,SOS_AdjEM_y,SOS_OppO_y,SOS_OppD_y,NCSOS_AdjEM_y,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
1,virginia,34.22,123.4,89.2,59.4,0.05,11.18,109.2,98.1,-3.24,2019,1438.0,1438,72.37931034482759,34.22000000000002,123.40000000000006,89.19999999999999,59.40000000000003,0.050000000000000024,11.180000000000005,109.19999999999996,98.09999999999995,-3.2399999999999993,25.586206896551722,53.41379310344828,8.724137931034482,20.620689655172413,12.482758620689655,16.655172413793103,8.827586206896552,26.689655172413794,14.931034482758621,8.931034482758621,5.620689655172414,3.8275862068965516,14.310344827586206,1306.3793103448277,53.10344827586207,8.346551724137928,107.5620689655172,99.22068965517242,67.64827586206897,-0.012862068965517243,5.357241379310345,106.86551724137931,101.51034482758621,-1.394137931034483,19.24137931034483,52.86206896551724,5.689655172413793,21.862068965517242,8.931034482758621,13.724137931034482,9.0,20.655172413793103,8.448275862068966,10.89655172413793,5.0344827586206895,2.7241379310344827,15.931034482758621
2,gonzaga,32.85,124.5,91.6,70.2,-0.001,4.46,106.9,102.5,1.87,2019,1211.0,1211,90.79310344827586,32.850000000000016,124.5,91.59999999999995,70.20000000000003,-0.0010000000000000007,4.459999999999997,106.90000000000006,102.5,1.8699999999999994,32.93103448275862,61.0,7.931034482758621,21.413793103448278,17.0,21.93103448275862,9.724137931034482,29.93103448275862,18.896551724137932,10.137931034482758,7.551724137931035,5.793103448275862,15.931034482758621,1309.103448275862,63.93103448275862,3.5982758620689657,106.2758620689655,102.68965517241381,67.22758620689656,0.009827586206896555,2.003103448275862,105.53793103448275,103.52758620689656,-0.7231034482758624,23.413793103448278,61.41379310344828,6.379310344827586,21.20689655172414,10.724137931034482,15.620689655172415,10.517241379310345,21.103448275862068,9.517241379310345,13.310344827586206,5.137931034482759,1.896551724137931,18.896551724137932
3,michigan st.,30.81,121.0,90.2,66.9,0.001,13.67,110.6,96.9,3.24,2019,1277.0,1277,80.03703703703704,30.809999999999977,121.0,90.2,66.90000000000003,0.0010000000000000007,13.670000000000002,110.59999999999994,96.90000000000003,3.2399999999999998,28.25925925925926,57.22222222222222,8.333333333333334,21.555555555555557,15.185185185185185,19.74074074074074,11.074074074074074,30.40740740740741,19.703703703703702,12.407407407407407,5.111111111111111,5.185185185185185,16.25925925925926,1323.4074074074074,63.0,13.341851851851853,110.01481481481481,96.65555555555554,66.80740740740741,-0.013037037037037038,9.014074074074076,108.7222222222222,99.72592592592592,-0.8329629629629628,23.037037037037038,61.55555555555556,6.7407407407407405,22.59259259259259,10.185185185185185,15.333333333333334,10.62962962962963,20.11111111111111,12.0,10.185185185185185,6.111111111111111,2.6666666666666665,18.037037037037038
4,duke,30.62,120.0,89.3,72.1,0.018000000000000002,12.85,110.7,97.8,5.08,2019,1181.0,1181,84.37931034482759,30.62,120.0,89.30000000000001,72.09999999999997,0.018000000000000013,12.850000000000005,110.69999999999996,97.80000000000003,5.080000000000001,31.03448275862069,62.96551724137931,7.241379310344827,23.103448275862068,15.068965517241379,22.17241379310345,13.206896551724139,28.517241379310345,16.413793103448278,13.10344827586207,10.068965517241379,6.724137931034483,15.586206896551724,1300.7241379310344,64.44827586206897,11.86862068965517,109.62758620689655,97.75517241379312,67.12758620689655,0.003655172413793104,6.773793103448276,107.59655172413794,100.84482758620689,-2.0689655172413794,24.06896551724138,63.0,6.137931034482759,21.75862068965517,10.172413793103448,14.724137931034482,12.068965517241379,22.517241379310345,11.758620689655173,15.310344827586206,6.655172413793103,2.8275862068965516,17.82758620689655
5,texas tech,30.03,114.1,84.1,66.6,0.004,11.18,109.8,98.7,-5.39,2019,1403.0,1403,76.21739130434783,30.029999999999983,114.09999999999995,84.09999999999997,66.59999999999998,0.004000000000000003,11.180000000000005,109.8,98.70000000000002,-5.39,26.869565217391305,54.869565217391305,8.0,20.217391304347824,14.478260869565217,19.130434782608695,8.217391304347826,25.52173913043478,14.782608695652174,11.73913043478261,7.3478260869565215,5.391304347826087,18.391304347826086,1308.0,57.65217391304348,9.149565217391306,108.72173913043478,99.5608695652174,67.6608695652174,-0.002695652173913045,6.865217391304348,107.46521739130436,100.61739130434782,1.7013043478260867,18.869565217391305,52.69565217391305,6.086956521739131,21.043478260869566,13.826086956521738,20.695652173913043,10.652173913043478,21.08695652173913,8.652173913043478,15.73913043478261,5.478260869565218,2.3043478260869565,19.47826086956522
6,michigan,28.32,114.5,86.2,64.8,-0.001,11.27,109.2,98.0,-5.42,2019,1276.0,1276,72.07142857142857,28.320000000000014,114.5,86.2,64.79999999999997,-0.0010000000000000007,11.27,109.19999999999996,98.0,-5.419999999999999,26.392857142857142,57.357142857142854,8.25,22.785714285714285,11.035714285714286,16.0,8.714285714285714,27.357142857142858,14.642857142857142,8.714285714285714,6.321428571428571,4.357142857142857,13.285714285714286,1288.9285714285713,55.75,8.966785714285713,107.99285714285715,99.00714285714287,67.18214285714288,-0.0007857142857142889,7.591071428571429,107.89285714285714,100.31071428571428,-1.4596428571428572,21.964285714285715,56.57142857142857,4.392857142857143,15.964285714285714,7.428571428571429,11.821428571428571,9.035714285714286,24.75,9.607142857142858,12.321428571428571,3.392857142857143,3.0714285714285716,15.428571428571429
7,north carolina,27.69,119.7,92.0,74.3,0.024,12.6,110.7,98.1,5.69,2019,1314.0,1314,89.03846153846153,27.690000000000015,119.69999999999996,92.0,74.29999999999997,0.024000000000000007,12.600000000000001,110.69999999999997,98.09999999999997,5.689999999999999,32.03846153846154,67.1923076923077,9.153846153846153,23.846153846153847,15.807692307692308,21.346153846153847,13.153846153846153,31.5,19.846153846153847,13.0,7.653846153846154,3.8461538461538463,16.653846153846153,1289.923076923077,71.11538461538461,11.142307692307693,109.71153846153847,98.55000000000001,68.03846153846152,-0.012653846153846154,6.190384615384616,107.59615384615383,101.41153846153846,-1.1226923076923079,25.346153846153847,63.80769230769231,8.5,27.346153846153847,11.923076923076923,16.884615384615383,9.423076923076923,23.96153846153846,13.73076923076923,14.384615384615385,6.423076923076923,4.6923076923076925,18.03846153846154
8,kentucky,27.57,117.6,90.1,65.6,0.033,11.32,110.7,99.4,1.75,2019,1246.0,1246,77.37037037037037,27.57000000000001,117.59999999999994,90.09999999999997,65.59999999999997,0.03300000000000002,11.319999999999995,110.69999999999997,99.40000000000003,1.75,26.962962962962962,55.148148148148145,6.296296296296297,16.40740740740741,17.14814814814815,23.11111111111111,11.777777777777779,27.14814814814815,13.703703703703704,12.555555555555555,6.555555555555555,5.407407407407407,15.703703703703704,1301.3703703703704,61.25925925925926,9.834444444444443,109.53333333333332,99.69629629629628,68.16666666666667,-0.01085185185185185,7.172962962962963,108.26296296296293,101.08148148148148,1.7329629629629633,22.037037037037038,56.888888888888886,7.37037037037037,21.925925925925927,9.814814814814815,14.222222222222221,9.296296296296296,18.925925925925927,10.407407407407407,13.25925925925926,5.37037037037037,2.740740740740741,19.40740740740741
9,purdue,26.81,122.5,95.6,65.9,-0.015,13.16,110.3,97.1,4.09,2019,1345.0,1345,79.17391304347827,26.80999999999999,122.5,95.59999999999997,65.90000000000002,-0.015000000000000008,13.160000000000002,110.3,97.09999999999997,4.0900000000000025,27.47826086956522,58.34782608695652,9.869565217391305,25.52173913043478,14.347826086956522,18.82608695652174,11.565217391304348,25.73913043478261,15.130434782608695,11.0,6.695652173913044,4.782608695652174,17.08695652173913,1270.0869565217392,62.82608695652174,10.609130434782609,108.5608695652174,97.94347826086958,67.50434782608696,-0.021565217391304348,7.589565217391304,107.92608695652177,100.34782608695654,-0.43652173913043474,21.869565217391305,54.95652173913044,7.739130434782608,23.608695652173914,11.347826086956522,16.26086956521739,9.347826086956522,20.869565217391305,11.26086956521739,13.304347826086957,4.913043478260869,3.3043478260869565,17.608695652173914
10,tennessee,26.24,122.7,96.5,67.8,0.034,10.69,109.7,99.0,0.92,2019,1397.0,1397,83.03703703703704,26.240000000000006,122.69999999999995,96.5,67.79999999999997,0.03400000000000002,10.69,109.69999999999997,99.0,0.9200000000000007,30.25925925925926,59.888888888888886,6.7407407407407405,18.37037037037037,15.777777777777779,20.59259259259259,10.407407407407407,27.037037037037038,18.962962962962962,10.703703703703704,6.148148148148148,5.62962962962963,17.14814814814815,1294.2962962962963,67.37037037037037,10.234444444444446,108.78888888888885,98.55555555555556,68.27407407407406,-0.020444444444444442,7.812592592592592,108.57407407407406,100.74814814814818,0.33000000000000007,23.59259259259259,59.148148148148145,7.851851851851852,23.074074074074073,12.333333333333334,19.40740740740741,11.925925925925926,21.666666666666668,12.555555555555555,13.407407407407407,5.925925925925926,2.4444444444444446,19.185185185185187
